tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	100526740	0	live	ATP5MF-PTCD1	ATP5J2-PTCD1	ATP5MF-PTCD1 readthrough	ATP5J2-PTCD1 fusion protein|ATP5J2-PTCD1 read-through transcript|ATP5J2-PTCD1 readthrough	7q22.1	7	NC_000007.14	99416739	99466167	minus	9		
9606	Homo sapiens	23545	0	live	ATP6V0A2	A2, ARCL, ARCL2A, ATP6A2, ATP6N1D, J6B7, RTF, STV1, TJ6, TJ6M, TJ6S, VPH1, WSS, a2V	ATPase H+ transporting V0 subunit a2	V-type proton ATPase 116 kDa subunit a 2|A2V-ATPase|ATPase, H+ transporting, lysosomal V0 subunit a2|V-ATPase 116 kDa subunit a 2|V-ATPase 116 kDa subunit a2|V-ATPase subunit a2|V-type proton ATPase 116 kDa subunit a2|lysosomal H(+)-transporting ATPase V0 subunit a 2|lysosomal H(+)-transporting ATPase V0 subunit a2|regeneration and tolerance factor|v-type proton ATPase 116 kDa subunit a|vacuolar proton translocating ATPase 116 kDa subunit a	12q24.31	12	NC_000012.12	123712353	123761755	plus	21	611716	
9606	Homo sapiens	533	0	live	ATP6V0B	ATP6F, HATPL, VMA16	ATPase H+ transporting V0 subunit b	V-type proton ATPase 21 kDa proteolipid subunit c''|ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b|ATPase, H+ transporting, lysosomal, 21-KD, V0 subunit C-prime, prime|ATPase, H+ transporting, lysosomal, subunit F|H(+)-transporting two-sector ATPase, subunit F|V-ATPase 21 kDa proteolipid subunit|V-ATPase 21 kDa proteolipid subunit c''|V-ATPase subunit b|V-ATPase subunit c''|V-type proton ATPase 21 kDa proteolipid subunit|vacuolar ATP synthase 21 kDa proteolipid subunit|vacuolar proton pump 21 kDa proteolipid subunit|vacuolar proton pump 21 kDa proteolipid subunit c''	1p34.1	1	NC_000001.11	43974960	43978295	plus	9	603717	
9606	Homo sapiens	155066	0	live	ATP6V0E2	ATP6V0E2L, C7orf32	ATPase H+ transporting V0 subunit e2	V-type proton ATPase subunit e 2|H+-ATPase e2 subunit|V-ATPase subunit e 2|V-ATPase subunit e1|lysosomal 9 kDa H(+)-transporting ATPase V0 subunit e2|vacuolar proton pump subunit e 2|vacuolar proton-ATPase subunit	7q36.1	7	NC_000007.14	149872964	149880713	plus	6	611019	
9606	Homo sapiens	525	0	live	ATP6V1B1	ATP6B1, DRTA2, RTA1B, VATB, VMA2, VPP3	ATPase H+ transporting V1 subunit B1	V-type proton ATPase subunit B, kidney isoform|ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1|H(+)-transporting two-sector ATPase, 58kD subunit|H+-ATPase beta 1 subunit|V-ATPase B1 subunit|V-ATPase subunit B 1|endomembrane proton pump 58 kDa subunit|vacuolar proton pump 3|vacuolar proton pump subunit B 1|vacuolar proton pump, subunit 3	2p13.3	2	NC_000002.12	70935900	70965431	plus	15	192132	
9606	Homo sapiens	127124	0	live	ATP6V1G3	ATP6G3, Vma10	ATPase H+ transporting V1 subunit G3	V-type proton ATPase subunit G 3|ATPase, H+ transporting, lysosomal (vacuolar proton pump) subunit G3|ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G3|V-ATPase 13 kDa subunit 3|V-ATPase G subunit 3|V-ATPase G3 subunit|V-ATPase subunit G 3|vacuolar ATP synthase subunit G 3|vacuolar proton pump G subunit 3|vacuolar proton pump subunit G 3|vacuolar proton pump, subunit G3	1q31.3	1	NC_000001.11	198523222	198540945	minus	5	618071	
9606	Homo sapiens	5205	0	live	ATP8B1	ATPIC, BRIC, FIC1, ICP1, PFIC, PFIC1	ATPase phospholipid transporting 8B1	phospholipid-transporting ATPase IC|ATPase, aminophospholipid transporter, class I, type 8B, member 1|ATPase, class I, type 8B, member 1|E1-E2 ATPase|P4-ATPase flippase complex alpha subunit ATP8B1|familial intrahepatic cholestasis type 1|probable phospholipid-transporting ATPase IC	18q21.31	18	NC_000018.10	57646426	57803315	minus	32	602397	
9606	Homo sapiens	79895	0	live	ATP8B4	ATPIM	ATPase phospholipid transporting 8B4 (putative)	probable phospholipid-transporting ATPase IM|ATPase, class I, type 8B, member 4|P4-ATPase flippase complex alpha subunit ATP8B4|potential phospholipid-transporting ATPase IM	15q21.2	15	NC_000015.10	49858238	50181854	minus	48	609123	
9606	Homo sapiens	8455	0	live	ATRN	DPPT-L, MGCA	attractin	attractin|attractin-2|mahogany homolog|mahogany protein	20p13	20	NC_000020.11	3471018	3651118	plus	31	603130	
9606	Homo sapiens	4287	0	live	ATXN3	AT3, ATX3, JOS, MJD, MJD1, SCA3	ataxin 3	ataxin-3|Machado-Joseph disease protein 1|josephin|olivopontocerebellar ataxia 3|spinocerebellar ataxia type 3 protein	14q32.12	14	NC_000014.9	92058552	92106582	minus	13	607047	
9606	Homo sapiens	92552	0	live	ATXN3L	MJDL	ataxin 3 like	ataxin-3-like protein|machado-Joseph disease protein 1-like|putative ataxin-3-like protein	Xp22.2	X	NC_000023.11	13318647	13320053	minus	2	300920	
9606	Homo sapiens	282553	0	live	AUTS8	AUTS2	Autism, susceptibility to, 8	Autism, susceptibility to, 2, formerly	3q25-q27	3						607373	
9606	Homo sapiens	552	0	live	AVPR1A	AVPR V1a, AVPR1, V1aR	arginine vasopressin receptor 1A	vasopressin V1a receptor|SCCL vasopressin subtype 1a receptor|V1-vascular vasopressin receptor AVPR1A|V1a vasopressin receptor|antidiuretic hormone receptor 1A|vascular/hepatic-type arginine vasopressin receptor	12q14.2	12	NC_000012.12	63142759	63151201	minus	2	600821	
9606	Homo sapiens	158835	0	live	AWAT2	ARAT, DC4, DGAT2L4, MFAT, WS	acyl-CoA wax alcohol acyltransferase 2	acyl-CoA wax alcohol acyltransferase 2|11-cis-RE-synthase|11-cis-specific retinyl-ester synthase|acyl-CoA retinol O-fatty-acyltransferase|diacylglycerol O-acyltransferase 2-like protein 4|diacylglycerol O-acyltransferase candidate 4|long-chain-alcohol O-fatty-acyltransferase 2|multifunctional O-acyltransferase|retinol O-fatty-acyltransferase	Xq13.1	X	NC_000023.11	70040542	70049938	minus	8	300925	
9606	Homo sapiens	560	0	live	AZF1	AZF, AZFA, SP3	azoospermia factor 1		Yq11	Y						415000	
9606	Homo sapiens	64343	0	live	AZI2	AZ2, NAP1, TILP	5-azacytidine induced 2	5-azacytidine-induced protein 2|5-azacytidine induced gene 2|NAK-associated protein 1|NF-kappa-B-activating kinase-associated protein 1	3p24.1	3	NC_000003.12	28321047	28348824	minus	10	609916	
9606	Homo sapiens	148789	0	live	B3GALNT2	B3GalNAc-T2, MDDGA11	beta-1,3-N-acetylgalactosaminyltransferase 2	UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2|UDP-GalNAc:betaGlcNAc beta-1,3-galactosaminyltransferase, polypeptide 2|beta-1,3-GalNAc-T2	1q42.3	1	NC_000001.11	235439796	235504452	minus	14	610194	
9606	Homo sapiens	8705	0	live	B3GALT4	BETA3GALT4, GALT2, GALT4	beta-1,3-galactosyltransferase 4	beta-1,3-galactosyltransferase 4|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase 4|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4|UDP-galactose:beta-N-acetyl-galactosamine-beta-1,3-galactosyltransferase|b3Gal-T4|beta-1,3-GalTase 4|beta-3-galactosyltransferase 4|gal-T2|ganglioside galactosyltransferase	6p21.32	6	NC_000006.12	33277123	33278825	plus	1	603095	
9606	Homo sapiens	10317	0	live	B3GALT5	B3GalT-V, B3GalTx, B3T5, GLCT5, beta-1,3-GalTase 5, beta-3-Gx-T5, beta3Gal-T5	beta-1,3-galactosyltransferase 5	beta-1,3-galactosyltransferase 5|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5|UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase 5|homolog of C. elegans Bt toxin resistance gene bre-5	21q22.2	21	NC_000021.9	39612940	39673137	plus	7	604066	
9606	Homo sapiens	135152	0	live	B3GAT2	GLCATS	beta-1,3-glucuronyltransferase 2	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2|UDP-glucuronosyltransferase S|UDP-glucuronyltransferase S|glcAT-D|glucuronosyltransferase S|uridine diphosphate glucuronic acid:acceptor glucuronosyltransferase	6q13	6	NC_000006.12	70856679	70957060	minus	3	607497	
9606	Homo sapiens	192134	0	live	B3GNT6	B3Gn-T6, BGnT-6, beta-1,3-Gn-T6, beta3Gn-T6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6	acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase|beta-1,3-N-acetylglucosaminyltransferase 6|beta-1,3-N-acetylglucosaminyltransferase protein|core 3 synthase	11q13.5	11	NC_000011.10	77034398	77041973	plus	2	615315	
9606	Homo sapiens	93010	0	live	B3GNT7	beta3GnT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7|BGnT-7|beta 1,3-N-acetylglucosaminyltransferase 7|beta-1,3-Gn-T7|beta3Gn-T7	2q37.1	2	NC_000002.12	231395710	231401164	plus	2	615313	
9606	Homo sapiens	2583	0	live	B4GALNT1	GALGT, GALNACT, GalNAc-T, SPG26	beta-1,4-N-acetyl-galactosaminyltransferase 1	beta-1,4 N-acetylgalactosaminyltransferase 1|GD2 synthase, GM2 synthase|GM2/GD2 synthase|UDP-Gal:betaGlcNAc beta-1,4-N-acetylgalactosaminyltransferase transferase 1|UDP-N-acetyl-alpha-D-galactosamine:(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase (GalNAc-T)|beta-1,4-N-acetyl-galactosaminyl transferase 1|beta1,4GalNAc-T	12q13.3	12	NC_000012.12	57623409	57633201	minus	13	601873	
9606	Homo sapiens	338707	0	live	B4GALNT4		beta-1,4-N-acetyl-galactosaminyltransferase 4	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1|N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N- acetylgalactosaminyltransferase|NGalNAc-T1|beta-1,4-N-acetyl-galactosaminyl transferase 4|beta-1,4-N-acetylgalactosaminyltransferase IV|beta1,4-N-acetylgalactosaminyltransferases IV|beta4GalNAc-T4|beta4GalNAcT4|betaGT4	11p15.5	11	NC_000011.10	369499	382117	plus	21	618560	
9606	Homo sapiens	11041	0	live	B4GAT1	B3GN-T1, B3GNT1, B3GNT6, BETA3GNTI, MDDGA13, iGAT, iGNT	beta-1,4-glucuronyltransferase 1	beta-1,4-glucuronyltransferase 1|N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase|UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1|UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6|beta-1,3-N-acetylglucosaminyltransferase bGnT-6|i-beta-1,3-N-acetylglucosaminyltransferase|poly-N-acetyllactosamine extension enzyme	11q13.2	11	NC_000011.10	66345374	66347629	minus	2	605517	
10116	Rattus norvegicus	29392	0	live	Bace1	Bace	beta-secretase 1	beta-secretase 1|ASP2|asp 2|aspartyl protease 2|beta-site APP cleaving enzyme 1|beta-site amyloid precursor protein cleaving enzyme 1|memapsin-2|membrane-associated aspartic protease 2	8q22	8	NC_051343.1	46142060	46166268	plus	9		
9606	Homo sapiens	85316	0	live	BAGE5	CT2.5	BAGE family member 5	B melanoma antigen 5|B melanoma antigen family member 5|cancer/testis antigen 2.5|cancer/testis antigen family 2, member 5	13cen	13							
9606	Homo sapiens	55971	0	live	BAIAP2L1	IRTKS	BAR/IMD domain containing adaptor protein 2 like 1	brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1|BAI1 associated protein 2 like 1|BAI1-associated protein 2-like protein 1|insulin receptor tyrosine kinase substrate	7q21.3-q22.1	7	NC_000007.14	98291650	98401090	minus	14	611877	
9606	Homo sapiens	8938	0	live	BAIAP3	BAP3	BAI1 associated protein 3	BAI1-associated protein 3|BAI-associated protein 3|brain-specific angiogenesis inhibitor I-associated protein 3	16p13.3	16	NC_000016.10	1333645	1349439	plus	36	604009	
9606	Homo sapiens	100885775	0	live	BANCR	LINC00586	BRAF-activated non-protein coding RNA		9q21.11-q21.12	9	NC_000009.12	69296681	69307056	minus	4	619589	
9606	Homo sapiens	8815	0	live	BANF1	BAF, BCRP1, D14S1460, NGPS	BAF nuclear assembly factor 1	barrier-to-autointegration factor|barrier to autointegration factor 1|breakpoint cluster region protein 1	11q13.1	11	NC_000011.10	66002079	66004149	plus	4	603811	
9606	Homo sapiens	55024	0	live	BANK1	BANK	B cell scaffold protein with ankyrin repeats 1	B-cell scaffold protein with ankyrin repeats	4q24	4	NC_000004.12	101790730	102074812	plus	18	610292	
9606	Homo sapiens	54971	0	live	BANP	BEND1, SMAR1, SMARBP1	BTG3 associated nuclear protein	protein BANP|BEN domain-containing protein 1|scaffold/matrix-associated region-1-binding protein	16q24.2	16	NC_000016.10	87949238	88077318	plus	21	611564	
9606	Homo sapiens	56751	0	live	BARHL1		BarH like homeobox 1	barH-like 1 homeobox protein	9q34.13	9	NC_000009.12	132582606	132590252	plus	3	605211	
9606	Homo sapiens	343472	0	live	BARHL2		BarH like homeobox 2	barH-like 2 homeobox protein	1p22.2	1	NC_000001.11	90711539	90717302	minus	4	605212	
9606	Homo sapiens	8424	0	live	BBOX1	BBH, BBOX, G-BBH, gamma-BBH	gamma-butyrobetaine hydroxylase 1	gamma-butyrobetaine dioxygenase|butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1|gamma-butyrobetaine,2-oxoglutarate dioxygenase 1	11p14.2	11	NC_000011.10	27040815	27127809	plus	11	603312	
9606	Homo sapiens	582	0	live	BBS1	BBS2L2	Bardet-Biedl syndrome 1	Bardet-Biedl syndrome 1 protein|BBS2-like protein 2	11q13.2	11	NC_000011.10	66510635	66533598	plus	17	209901	
9606	Homo sapiens	583	0	live	BBS2	BBS, RP74	Bardet-Biedl syndrome 2	Bardet-Biedl syndrome 2 protein	16q13	16	NC_000016.10	56470403	56520024	minus	19	606151	
9606	Homo sapiens	585	0	live	BBS4		Bardet-Biedl syndrome 4	Bardet-Biedl syndrome 4 protein	15q24.1	15	NC_000015.10	72686207	72738473	plus	17	600374	
9606	Homo sapiens	129880	0	live	BBS5		Bardet-Biedl syndrome 5	Bardet-Biedl syndrome 5 protein	2q31.1	2	NC_000002.12	169479494	169506655	plus	12	603650	
9606	Homo sapiens	4059	0	live	BCAM	AU, CD239, LU, MSK19	basal cell adhesion molecule (Lutheran blood group)	basal cell adhesion molecule|Auberger b antigen|B-CAM cell surface glycoprotein|B-cell adhesion molecule|F8/G253 antigen|Lutheran blood group variant LUGA|basal cell adhesion molecule (Lu and Au blood groups)	19q13.32	19	NC_000019.10	44809059	44821421	plus	14	612773	
9606	Homo sapiens	9564	0	live	BCAR1	CAS, CAS1, CASS1, CRKAS, P130Cas	BCAR1 scaffold protein, Cas family member	breast cancer anti-estrogen resistance protein 1|BCAR1, Cas family scaffold protein|BCAR1, Cas family scaffolding protein|Cas scaffolding protein family member 1|Crk-associated substrate p130Cas	16q23.1	16	NC_000016.10	75228181	75268007	minus	14	602941	
9606	Homo sapiens	8537	0	live	BCAS1	AIBC1, NABC1, PMES-2	brain enriched myelin associated protein 1	breast carcinoma-amplified sequence 1|amplified and overexpressed in breast cancer|breast carcinoma amplified sequence 1|novel amplified in breast cancer 1|protein having mRNA enriched in synaptosomes 2	20q13.2	20	NC_000020.11	53943541	54070594	minus	14	602968	
9606	Homo sapiens	54828	0	live	BCAS3	GAOB1, HEMARS, MAAB, PHAF2	BCAS3 microtubule associated cell migration factor	BCAS3 microtubule associated cell migration factor|BCAS4/BCAS3 fusion|Rudhira|breast carcinoma amplified sequence 4/3 fusion protein|breast carcinoma-amplified sequence 3|metastasis associated antigen of breast cancer|phagophore assembly factor 2|protein Maab1	17q23.2	17	NC_000017.11	60677851	61392831	plus	28	607470	
9606	Homo sapiens	10017	0	live	BCL2L10	BCL-B, Boo, Diva, bcl2-L-10	BCL2 like 10	bcl-2-like protein 10|BCL2-like 10 (apoptosis facilitator)|anti-apoptotic protein Boo|anti-apoptotic protein NrH|apoptosis regulator Bcl-B|death inducer binding to vBcl-2 and Apaf-1	15q21.2	15	NC_000015.10	52109263	52112775	minus	2	606910	
9606	Homo sapiens	79370	0	live	BCL2L14	BCLG	BCL2 like 14	apoptosis facilitator Bcl-2-like protein 14|BCL2-like 14 (apoptosis facilitator)|apoptosis regulator BCL-G|bcl2-L-14|testicular tissue protein Li 26	12p13.2	12	NC_000012.12	12049861	12099695	plus	10	606126	
9606	Homo sapiens	440603	0	live	BCL2L15	Bfk, C1orf178	BCL2 like 15	bcl-2-like protein 15|bcl-2 family kin|bcl2-L-15|pro-apoptotic Bcl-2 protein	1p13.2	1	NC_000001.11	113876816	113887581	minus	4	619660	
9606	Homo sapiens	100529063	0	live	BCL2L2-PABPN1		BCL2L2-PABPN1 readthrough	BCL2L2-PABPN1 protein	14q11.2	14	NC_000014.9	23306833	23326163	plus	11		
9606	Homo sapiens	256643	0	live	BCLAF3	CXorf23	BCLAF1 and THRAP3 family member 3	BCLAF1 and THRAP3 family member 3|uncharacterized protein CXorf23	Xp22.12	X	NC_000023.11	19912860	19991061	minus	17		
9606	Homo sapiens	622	0	live	BDH1	BDH, SDR9C1	3-hydroxybutyrate dehydrogenase 1	D-beta-hydroxybutyrate dehydrogenase, mitochondrial|(R)-3-hydroxybutyrate dehydrogenase|3-hydroxybutyrate dehydrogenase (heart, mitochondrial)|3-hydroxybutyrate dehydrogenase, type 1|epididymis secretory sperm binding protein|short chain dehydrogenase/reductase family 9C member 1	3q29	3	NC_000003.12	197509783	197573343	minus	16	603063	
9606	Homo sapiens	624	0	live	BDKRB2	B2R, BK-2, BK2, BKR2, BRB2	bradykinin receptor B2	B2 bradykinin receptor|BK-2 receptor	14q32.2	14	NC_000014.9	96204839	96244164	plus	3	113503	
9606	Homo sapiens	497258	0	live	BDNF-AS	ANTI-BDNF, BDNF1, BDNFAS, BDNFOS, NCRNA00049, BDNF-AS	BDNF antisense RNA	BDNF antisense RNA (non-protein coding)|BDNF antisense RNA 1 (non-protein coding)|BDNF opposite strand (non-protein coding)|brain-derived neurotrophic factor opposite strand	11p14.1	11	NC_000011.10	27506852	27698171	plus	10	611468	
10090	Mus musculus	56208	0	live	Becn1	Atg6	beclin 1, autophagy related	beclin-1|Bcl-2-interacting protein beclin|Beclin-1|coiled-coil, myosin-like BCL2-interacting protein	11 D	11	NC_000077.7	101179084	101193112	minus	12		
9606	Homo sapiens	221336	0	live	BEND6	C6orf65	BEN domain containing 6	BEN domain-containing protein 6	6p12.1	6	NC_000006.12	56955107	57027346	plus	12		
9606	Homo sapiens	633	0	live	BGN	DSPG1, MRLS, PG-S1, PGI, SEMDX, SLRR1A	biglycan	biglycan|bone/cartilage proteoglycan-I|dermatan sulphate proteoglycan I|small leucine-rich protein 1A	Xq28	X	NC_000023.11	153494980	153509546	plus	8	301870	
9606	Homo sapiens	168620	0	live	BHLHA15	BHLHB8, MIST1	basic helix-loop-helix family member a15	class A basic helix-loop-helix protein 15|MIST-1|basic helix-loop-helix domain containing, class B, 8|class B basic helix-loop-helix protein 8|class II bHLH protein MIST1|muscle, intestine and stomach expression 1	7q21.3	7	NC_000007.14	98211439	98215457	plus	2	608606	
9606	Homo sapiens	23743	0	live	BHMT2		betaine--homocysteine S-methyltransferase 2	S-methylmethionine--homocysteine S-methyltransferase BHMT2|SMM-hcy methyltransferase|betaine-homocysteine methyltransferase 2	5q14.1	5	NC_000005.10	79069767	79090069	plus	8	605932	
9606	Homo sapiens	80114	0	live	BICC1	BICC, CYSRD	BicC family RNA binding protein 1	protein bicaudal C homolog 1|FGFR2-BICC1 fusion kinase protein|bicaudal C homolog 1	10q21.1	10	NC_000010.11	58512220	58831435	plus	30	614295	
9606	Homo sapiens	92558	0	live	BICDL1	BICDR-1, BICDR1, CCDC64, CCDC64A, H_267D11.1	BICD family like cargo adaptor 1	BICD family-like cargo adapter 1|BICD-related protein 1|bicaudal D-related protein 1|coiled-coil domain containing 64|coiled-coil domain-containing protein 64A	12q24.23	12	NC_000012.12	119989236	120094495	plus	14	617002	
9606	Homo sapiens	79444	0	live	BIRC7	KIAP, LIVIN, ML-IAP, MLIAP, RNF50	baculoviral IAP repeat containing 7	baculoviral IAP repeat-containing protein 7|RING finger protein 50|RING-type E3 ubiquitin transferase BIRC7|kidney inhibitor of apoptosis protein|livin inhibitor of apoptosis|melanoma inhibitor of apoptosis protein	20q13.33	20	NC_000020.11	63235905	63240495	plus	6	605737	
9606	Homo sapiens	23074	0	live	BLTP3B	SHIP164, SHIP164A, UHRF1BP1L	bridge-like lipid transfer protein family member 3B	bridge-like lipid transfer protein family member 3B|UHRF1 (ICBP90) binding protein 1-like|UHRF1 binding protein 1 like|syntaxin 6Habc-interacting protein of 164 kDa|syntaxin-6 Habc-interacting protein of 164 kDa	12q23.1	12	NC_000012.12	100037072	100142874	minus	26	619811	
9606	Homo sapiens	89927	0	live	BMERB1	C16orf45, MINP	bMERB domain containing 1	bMERB domain-containing protein 1|migration inhibitory protein|uncharacterized protein C16orf45	16p13.11	16	NC_000016.10	15434588	15588259	plus	7		
9606	Homo sapiens	27302	0	live	BMP10		bone morphogenetic protein 10	bone morphogenetic protein 10	2p13.3	2	NC_000002.12	68860909	68871397	minus	2	608748	
7955	Danio rerio	30632	0	live	bmp2b	bmp-2, bmp2, bmp2-4, cb670, swr, zbmp-2, zbmp2	bone morphogenetic protein 2b	bone morphogenetic protein 2b|etID309839.20|swirl		20	NC_007131.7	45893152	45899149	plus	3		
9606	Homo sapiens	651	0	live	BMP3	BMP-3A	bone morphogenetic protein 3	bone morphogenetic protein 3|bone morphogenetic protein 3 (osteogenic)|bone morphogenetic protein 3A|osteogenin	4q21.21	4	NC_000004.12	81030708	81057627	plus	3	112263	
9606	Homo sapiens	653	0	live	BMP5		bone morphogenetic protein 5	bone morphogenetic protein 5	6p12.1	6	NC_000006.12	55753653	55875590	minus	9	112265	
9606	Homo sapiens	168667	0	live	BMPER	CRIM3, CV-2, CV2	BMP binding endothelial regulator	BMP-binding endothelial regulator protein|BMP-binding endothelial regulator precursor protein|bone morphogenetic protein-binding endothelial cell precursor-derived regulator|crossveinless 2	7p14.3	7	NC_000007.14	33904915	34156427	plus	16	608699	
9606	Homo sapiens	660	0	live	BMX	ETK, PSCTK2, PSCTK3	BMX non-receptor tyrosine kinase	cytoplasmic tyrosine-protein kinase BMX|BTK-like on X chromosome|Etk/Bmx cytosolic tyrosine kinase|NTK38 tyrosine kinase|bone marrow tyrosine kinase gene in chromosome X protein|epithelial and endothelial tyrosine kinase	Xp22.2	X	NC_000023.11	15500807	15556519	plus	20	300101	
9606	Homo sapiens	662	0	live	BNIP1	NIP1, SEC20, TRG-8	BCL2 interacting protein 1	vesicle transport protein SEC20|BCL2/adenovirus E1B 19 kDa protein-interacting protein 1|BCL2/adenovirus E1B 19kDa interacting protein 1|transformation-related gene 8 protein	5q35.1	5	NC_000005.10	173144531	173164387	plus	9	603291	
9606	Homo sapiens	51027	0	live	BOLA1	CGI-143	bolA family member 1	bolA-like protein 1|bolA homolog 1|bolA-like 1	1q21.2	1	NC_000001.11	149899568	149900795	plus	2	613181	
9606	Homo sapiens	388962	0	live	BOLA3	MMDS2	bolA family member 3	bolA-like protein 3|bolA homolog 3	2p13.1	2	NC_000002.12	74135400	74147912	minus	4	613183	
9606	Homo sapiens	66037	0	live	BOLL	BOULE	boule homolog, RNA binding protein	protein boule-like|bol, boule-like|boule-like RNA binding protein|boule-like protein	2q33.1	2	NC_000002.12	197726890	197786206	minus	15	606165	
9606	Homo sapiens	119032	0	live	BORCS7	C10orf32	BLOC-1 related complex subunit 7	BLOC-1-related complex subunit 7|UPF0693 protein C10orf32|diaskedin	10q24.32	10	NC_000010.11	102854259	102864961	plus	6	616600	
9606	Homo sapiens	10380	0	live	BPNT1	HEL20, PIP	3'(2'), 5'-bisphosphate nucleotidase 1	3'(2'),5'-bisphosphate nucleotidase 1|BPntase|PAP-inositol-1,4-phosphatase|bisphosphate 3'-nucleotidase 1|epididymis luminal protein 20|testicular tissue protein Li 29	1q41	1	NC_000001.11	220057482	220089788	minus	11	604053	
9606	Homo sapiens	65980	0	live	BRD9	LAVS3040, PRO9856, SMARCI2	bromodomain containing 9	bromodomain-containing protein 9|rhabdomyosarcoma antigen MU-RMS-40.8|sarcoma antigen NY-SAR-29	5p15.33	5	NC_000005.10	863741	892801	minus	23	618465	
9606	Homo sapiens	55290	0	live	BRF2	BRFU, TFIIIB50	BRF2 RNA polymerase III transcription initiation factor subunit	transcription factor IIIB 50 kDa subunit|B-related factor 2|BRF-2|BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit|BRF2, subunit of RNA polymerase III transcription initiation factor, BRF1-like|RNA polymerase III transcription initiation factor BRFU|hBRFU|hTFIIIB50|transcription factor IIB- related factor, TFIIIB50	8p11.23	8	NC_000008.11	37843268	37849861	minus	4	607013	
9606	Homo sapiens	55299	0	live	BRIX1	BRIX, BXDC2	biogenesis of ribosomes BRX1	ribosome biogenesis protein BRX1 homolog|BRX1, biogenesis of ribosomes, homolog|brix domain containing 2|brix domain-containing protein 2	5p13.2	5	NC_000005.10	34915711	34925996	plus	10	618466	
9606	Homo sapiens	25855	0	live	BRMS1		BRMS1 transcriptional repressor and anoikis regulator	breast cancer metastasis-suppressor 1|breast cancer metastasis suppressor 1	11q13.2	11	NC_000011.10	66337339	66345104	minus	10	606259	
9606	Homo sapiens	148362	0	live	BROX	C1orf58	BRO1 domain and CAAX motif containing	BRO1 domain-containing protein BROX	1q41	1	NC_000001.11	222712564	222735187	plus	16		
9606	Homo sapiens	680	0	live	BRS3	BB3, BB3R, BBR3	bombesin receptor subtype 3	bombesin receptor subtype-3|BRS-3|G-protein coupled receptor|bombesin like receptor 3	Xq26.3	X	NC_000023.11	136487947	136493780	plus	3	300107	
9606	Homo sapiens	26580	0	live	BSCL2	GNG3LG, HMN5, HMN5C, PELD, SPG17	BSCL2 lipid droplet biogenesis associated, seipin	seipin|BSCL2, seipin lipid droplet biogenesis associated|Berardinelli-Seip congenital lipodystrophy 2 (seipin)|Bernardinelli-Seip congenital lipodystrophy type 2 protein	11q12.3	11	NC_000011.10	62690262	62709537	minus	13	606158	
9606	Homo sapiens	7809	0	live	BSND	BART, DFNB73	barttin CLCNK type accessory subunit beta	barttin|Bartter syndrome, infantile, with sensorineural deafness (Barttin)|barttin CLCNK type accessory beta subunit|barttin CLCNK-type chloride channel accessory beta subunit|deafness, autosomal recessive 73	1p32.3	1	NC_000001.11	54998933	55017172	plus	4	606412	
9606	Homo sapiens	54836	0	live	BSPRY		B-box and SPRY domain containing	B box and SPRY domain-containing protein|B-box and SPRY-domain containing protein|zetin 1	9q32	9	NC_000009.12	113349541	113371222	plus	6	619683	
9606	Homo sapiens	149478	0	live	BTBD19		BTB domain containing 19	BTB/POZ domain-containing protein 19|BTB (POZ) domain containing 19|novel BTB domain containing protein	1p34.1	1	NC_000001.11	44808523	44815585	plus	9		
9606	Homo sapiens	686	0	live	BTD		biotinidase	biotinidase|biotinase	3p25.1	3	NC_000003.12	15601361	15722516	plus	19	609019	
