tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	779	0	live	CACNA1S	CACNL1A3, CCHL1A3, CMYP18, Cav1.1, DHPRM, HOKPP, HOKPP1, MHS5, TTPP1, hypoPP	calcium voltage-gated channel subunit alpha1 S	voltage-dependent L-type calcium channel subunit alpha-1S|calcium channel, voltage-dependent, L type, alpha 1S subunit|dihydropyridine receptor alpha 1 subunit|dihydropyridine-sensitive L-type calcium channel alpha-1 subunit|voltage-gated calcium channel subunit alpha Cav1.1	1q32.1	1	NC_000001.11	201039512	201112426	minus	44	114208	
9606	Homo sapiens	55799	0	live	CACNA2D3	HSA272268	calcium voltage-gated channel auxiliary subunit alpha2delta 3	voltage-dependent calcium channel subunit alpha-2/delta-3|alpha2delta-3|calcium channel alpha2-delta3 subunit|calcium channel, voltage-dependent, alpha 2/delta 3 subunit|calcium channel, voltage-dependent, alpha 2/delta subunit 3|voltage-gated calcium channel subunit alpha-2/delta-3	3p21.1-p14.3	3	NC_000003.12	54122552	55074557	plus	38	606399	
9606	Homo sapiens	783	0	live	CACNB2	CAB2, CACNLB2, CAVB2, MYSB	calcium voltage-gated channel auxiliary subunit beta 2	voltage-dependent L-type calcium channel subunit beta-2|calcium channel voltage-dependent subunit beta 2|calcium channel, voltage-dependent, beta 2 subunit|lambert-Eaton myasthenic syndrome antigen B|myasthenic (Lambert-Eaton) syndrome antigen B	10p12.33-p12.31	10	NC_000010.11	18140424	18543557	plus	20	600003	
9606	Homo sapiens	785	0	live	CACNB4	CAB4, CACNLB4, EA5, EIG9, EJM, EJM4, EJM6	calcium voltage-gated channel auxiliary subunit beta 4	voltage-dependent L-type calcium channel subunit beta-4|calcium channel voltage-dependent subunit beta 4|dihydropyridine-sensitive L-type, calcium channel beta-4 subunit	2q23.3	2	NC_000002.12	151832771	152099167	minus	22	601949	
9606	Homo sapiens	10368	0	live	CACNG3		calcium voltage-gated channel auxiliary subunit gamma 3	voltage-dependent calcium channel gamma-3 subunit|TARP gamma-3|calcium channel, voltage-dependent, gamma subunit 3|neuronal voltage-gated calcium channel gamma-3 subunit|transmembrane AMPAR regulatory protein gamma-3|voltage-gated calcium channel gamma subunit	16p12.1	16	NC_000016.10	24256335	24362412	plus	4	606403	
9606	Homo sapiens	58509	0	live	CACTIN	C19orf29, NY-REN-24, fSAPc	cactin, spliceosome C complex subunit	splicing factor Cactin|NY REN 24 antigen|functional spliceosome-associated protein c|renal carcinoma antigen NY-REN-24	19p13.3	19	NC_000019.10	3610645	3626790	minus	11	618536	
9606	Homo sapiens	797	0	live	CALCB	CALC2, CGRP-II, CGRP2	calcitonin related polypeptide beta	calcitonin gene-related peptide 2|beta-CGRP|beta-type CGRP|calcitonin 2|calcitonin gene-related peptide II	11p15.2	11	NC_000011.10	15073593	15078637	plus	5	114160	
9606	Homo sapiens	816	0	live	CAMK2B	CAM2, CAMK2, CAMKB, CaMKIIbeta, MRD54	calcium/calmodulin dependent protein kinase II beta	calcium/calmodulin-dependent protein kinase type II subunit beta|CaM kinase II beta subunit|CaM-kinase II beta chain|caMK-II subunit beta|proline rich calmodulin-dependent protein kinase	7p13	7	NC_000007.14	44217154	44326013	minus	27	607707	
9606	Homo sapiens	79823	0	live	CAMKMT	C2orf34, CLNMT, CaM KMT, Cam, KMT	calmodulin-lysine N-methyltransferase	calmodulin-lysine N-methyltransferase	2p21	2	NC_000002.12	44361947	44772592	plus	18	609559	
9606	Homo sapiens	79012	0	live	CAMKV	1G5, VACAMKL	CaM kinase like vesicle associated	caM kinase-like vesicle-associated protein|testis tissue sperm-binding protein Li 52e|vesicle-associated calmodulin-binding protein	3p21.31	3	NC_000003.12	49857989	49869906	minus	11	614993	
9606	Homo sapiens	819	0	live	CAMLG	CAML, CDG2Z, GET2	calcium modulating ligand	guided entry of tail-anchored proteins factor CAMLG|calcium signal-modulating cyclophilin ligand|calcium-modulating cyclophilin ligand|cyclophilin B-binding protein	5q31.1	5	NC_000005.10	134738548	134752157	plus	4	601118	
9606	Homo sapiens	57662	0	live	CAMSAP3	KIAA1543, NEZHA, PPP1R80	calmodulin regulated spectrin associated protein family member 3	calmodulin-regulated spectrin-associated protein 3|protein phosphatase 1, regulatory subunit 80	19p13.2	19	NC_000019.10	7595863	7618304	plus	19	612685	
9606	Homo sapiens	23125	0	live	CAMTA2		calmodulin binding transcription activator 2	calmodulin-binding transcription activator 2	17p13.2	17	NC_000017.11	4967997	4987675	minus	24	611508	
9606	Homo sapiens	23066	0	live	CAND2	TIP120B, Tp120b	cullin associated and neddylation dissociated 2 (putative)	cullin-associated NEDD8-dissociated protein 2|TBP interacting protein|TBP-interacting protein 120B|TBP-interacting protein of 120 kDa B|cullin-associated and neddylation-dissociated protein 2|epididymis secretory sperm binding protein|epididymis tissue protein Li 169|p120 CAND2	3p25.2	3	NC_000003.12	12796680	12834803	plus	17	610403	
9606	Homo sapiens	821	0	live	CANX	CNX, IP90, P90	calnexin	calnexin|epididymis secretory sperm binding protein|major histocompatibility complex class I antigen-binding protein p88	5q35.3	5	NC_000005.10	179678656	179731641	plus	21	114217	
9606	Homo sapiens	23473	0	live	CAPN7	CALPAIN7, PALBH	calpain 7	calpain-7|calpain like protease|homolog of Aspergillus Nidulans PALB|palB homolog	3p25.1	3	NC_000003.12	15206246	15252916	plus	24	606400	
9606	Homo sapiens	10753	0	live	CAPN9	GC36, nCL-4	calpain 9	calpain-9|digestive tract-specific calpain|new calpain 4|novel calpain large subunit-4	1q42.2	1	NC_000001.11	230747388	230801989	plus	23	606401	
9606	Homo sapiens	10498	0	live	CARM1	PRMT4	coactivator associated arginine methyltransferase 1	histone-arginine methyltransferase CARM1|protein arginine N-methyltransferase 4	19p13.2	19	NC_000019.10	10871553	10923075	plus	18	603934	
9606	Homo sapiens	55604	0	live	CARMIL1	CARMILa, LRRC16, LRRC16A, dJ501N12.1, dJ501N12.5, CARMIL1	capping protein regulator and myosin 1 linker 1	F-actin-uncapping protein LRRC16A|CARMIL homolog|capping protein regulator and myosin 1 linker protein 1|capping protein, Arp2/3 and myosin-I linker homolog 1|capping protein, Arp2/3 and myosin-I linker protein 1|capping protein, Arp2/3, and Myosin-I Linker homolog 1|leucine rich repeat containing 16|leucine rich repeat containing 16A|leucine-rich repeat-containing protein 16A|testicular tissue protein Li 107	6p22.2	6	NC_000006.12	25279374	25620530	plus	41	609593	
9606	Homo sapiens	64921	0	live	CASD1	C7orf12, NBLA04196, SOAT	CAS1 domain containing 1	N-acetylneuraminate 9-O-acetyltransferase|CAS1 domain-containing protein 1|O-acetyltransferase|WUGSC:H_GS542D18.2|sialate O-acetyltransferase	7q21.3	7	NC_000007.14	94509809	94634172	plus	23	611686	
9606	Homo sapiens	8573	0	live	CASK	CAGH39, CAMGUK, CMG, FGS4, LIN2, MICPCH, MRXSNA, TNRC8, hCASK	calcium/calmodulin dependent serine protein kinase	peripheral plasma membrane protein CASK|calcium/calmodulin-dependent serin protein kinase|calcium/calmodulin-dependent serine protein kinase (MAGUK family)|calcium/calmodulin-dependent serine protein kinase membrane-associated guanylate kinase|protein lin-2 homolog|trinucleotide repeat containing 8	Xp11.4	X	NC_000023.11	41514934	41923554	minus	28	300172	
9606	Homo sapiens	835	0	live	CASP2	CASP-2, ICH1, NEDD-2, NEDD2, PPP1R57	caspase 2	caspase-2|caspase 2 apoptosis-related cysteine peptidase|neural precursor cell expressed developmentally down-regulated protein 2|protease ICH-1|protein phosphatase 1, regulatory subunit 57	7q34	7	NC_000007.14	143288351	143307696	plus	13	600639	
9606	Homo sapiens	837	0	live	CASP4	ICE(rel)II, ICEREL-II, ICH-2, Mih1, Mih1/TX, TX	caspase 4	caspase-4|CASP-4|ICE and Ced-3 homolog 2|ICE(rel)-II|apoptotic cysteine protease Mih1/TX|caspase 4, apoptosis-related cysteine peptidase|caspase 4, apoptosis-related cysteine protease|protease ICH-2|protease TX	11q22.3	11	NC_000011.10	104942866	104968574	minus	10	602664	
9606	Homo sapiens	57828	0	live	CATSPERG	C19orf15	cation channel sperm associated auxiliary subunit gamma	cation channel sperm-associated auxiliary subunit gamma|cation channel sperm-associated protein subunit gamma|catsper channel auxiliary subunit gamma	19q13.2	19	NC_000019.10	38335830	38370943	plus	29	613452	
9606	Homo sapiens	9139	0	live	CBFA2T2	EHT, MTGR1, ZMYND3, p85	CBFA2/RUNX1 partner transcriptional co-repressor 2	protein CBFA2T2|CBFA2/RUNX1 translocation partner 2|ETO homolog on chromosome 20|ETO homologous on chromosome 20|MTG8-like protein|MTG8-related protein 1|core-binding factor, runt domain, alpha subunit 2; translocated to, 2|myeloid translocation gene-related protein 1|myeloid translocation-related protein 1	20q11.21-q11.22	20	NC_000020.11	33490096	33650030	plus	13	603672	
9606	Homo sapiens	867	0	live	CBL	C-CBL2, FRA11B, NSLL, RNF55, CBL	Cbl proto-oncogene	E3 ubiquitin-protein ligase CBL|Cas-Br-M (murine) ecotropic retroviral transforming sequence|Cbl proto-oncogene, E3 ubiquitin protein ligase|RING finger protein 55|RING-type E3 ubiquitin transferase CBL|casitas B-lineage lymphoma proto-oncogene|fragile site, folic acid type, rare, fra(11)(q23.3)|oncogene CBL2|proto-oncogene c-Cbl|signal transduction protein CBL	11q23.3	11	NC_000011.10	119206339	119308149	plus	16	165360	
9606	Homo sapiens	23624	0	live	CBLC	CBL-3, CBL-SL, RNF57	Cbl proto-oncogene C	E3 ubiquitin-protein ligase CBL-C|Cas-Br-M (murine) ecotropic retroviral transforming sequence c|Cas-Br-M (murine) ectropic retroviral transforming sequence c|Cbl proto-oncogene C, E3 ubiquitin protein ligase|Cbl proto-oncogene, E3 ubiquitin protein ligase C|RING finger protein 57|RING-type E3 ubiquitin transferase CBL-C|SH3-binding protein CBL-3|SH3-binding protein CBL-C|signal transduction protein CBL-C	19q13.32	19	NC_000019.10	44777869	44800652	plus	13	608453	
9606	Homo sapiens	873	0	live	CBR1	CBR, PG-9-KR, SDR21C1, hCBR1	carbonyl reductase 1	carbonyl reductase [NADPH] 1|15-hydroxyprostaglandin dehydrogenase|20-beta-hydroxysteroid dehydrogenase|NADPH-dependent carbonyl reductase 1|alcohol dehydrogenase [NAD(P)+] CBR1|carbonyl reductase (NADPH) 1|epididymis secretory sperm binding protein|prostaglandin 9-ketoreductase|prostaglandin-E(2) 9-reductase|short chain dehydrogenase/reductase family 21C member 1	21q22.12	21	NC_000021.9	36070024	36073164	plus	3	114830	
9606	Homo sapiens	875	0	live	CBS	CBSL, HIP4	cystathionine beta-synthase	cystathionine beta-synthase|Cystathionine beta-synthase-like protein|beta-thionase|methylcysteine synthase|serine sulfhydrase	21q22.3	21	NC_000021.9	43053191	43076873	minus	23	613381	
9606	Homo sapiens	23466	0	live	CBX6		chromobox 6	chromobox protein homolog 6|chromobox homolog 6	22q13.1	22	NC_000022.11	38861422	38872216	minus	5	617438	
9606	Homo sapiens	25776	0	live	CBY1	C22orf2, CBY, Chibby1, HS508I15A, PGEA1, PIGEA-14, PIGEA14, arb1	chibby family member 1, beta catenin antagonist	protein chibby homolog 1|ARPP-binding protein|PKD2 interactor, Golgi and endoplasmic reticulum-associated 1|chibby CTNNB1-mediated transcription inhibitor|chibby homolog 1|coiled-coil protein PIGEA-14|cytosolic leucine-rich protein|polycystin-2 interactor, Golgi- and endoplasmic reticulum-associated protein, 14 kDa	22q13.1	22	NC_000022.11	38656638	38673850	plus	6	607757	
9606	Homo sapiens	55749	0	live	CCAR1		cell division cycle and apoptosis regulator 1	cell division cycle and apoptosis regulator protein 1|cell cycle and apoptosis regulatory protein 1|death inducer with SAP domain	10q21.3	10	NC_000010.11	68721239	68792377	plus	25	612569	
9606	Homo sapiens	29903	0	live	CCDC106	HSU79303, ZNF581	coiled-coil domain containing 106	coiled-coil domain-containing protein 106|protein predicted by clone 23882	19q13.42	19	NC_000019.10	55647400	55653161	plus	7	613478	
9606	Homo sapiens	29070	0	live	CCDC113	HSPC065	coiled-coil domain containing 113	coiled-coil domain-containing protein 113	16q21	16	NC_000016.10	58249936	58283836	plus	9	616070	
9606	Homo sapiens	150275	0	live	CCDC117	dJ366L4.1	coiled-coil domain containing 117	coiled-coil domain-containing protein 117	22q12.1	22	NC_000022.11	28772695	28789301	plus	6		
9606	Homo sapiens	151903	0	live	CCDC12		coiled-coil domain containing 12	coiled-coil domain-containing protein 12	3p21.31	3	NC_000003.12	46921730	46981994	minus	9		
9606	Homo sapiens	202243	0	live	CCDC125	KENAE	coiled-coil domain containing 125	coiled-coil domain-containing protein 125	5q13.2	5	NC_000005.10	69273039	69332801	minus	15	613781	
9606	Homo sapiens	133957	0	live	CCDC127		coiled-coil domain containing 127	coiled-coil domain-containing protein 127	5p15.33	5	NC_000005.10	196868	218153	minus	3		
9606	Homo sapiens	64753	0	live	CCDC136	NAG6	coiled-coil domain containing 136	coiled-coil domain-containing protein 136|nasopharyngeal carcinoma-associated gene 6 protein	7q32.1	7	NC_000007.14	128790761	128822130	plus	24	611902	
9606	Homo sapiens	9720	0	live	CCDC144A		coiled-coil domain containing 144A	coiled-coil domain-containing protein 144A	17p11.2	17	NC_000017.11	16666717	16777881	plus	21	619413	
9606	Homo sapiens	339184	0	live	CCDC144NL		CCDC144A N-terminal pseudogene	coiled-coil domain containing 144 family, N-terminal like|putative coiled-coil domain-containing protein 144 N-terminal-like	17p11.2	17	NC_000017.11	20863395	20896163	minus	4		
9606	Homo sapiens	57821	0	live	CCDC181	C1orf114	coiled-coil domain containing 181	coiled-coil domain-containing protein 181	1q24.2	1	NC_000001.11	169394870	169460669	minus	9		
9606	Homo sapiens	387856	0	live	CCDC184	C12orf68	coiled-coil domain containing 184	coiled-coil domain-containing protein 184	12q13.11	12	NC_000012.12	48183644	48185926	plus	1		
9606	Homo sapiens	55246	0	live	CCDC25		coiled-coil domain containing 25	coiled-coil domain-containing protein 25	8p21.1	8	NC_000008.11	27733316	27772640	minus	10	619100	
9606	Homo sapiens	91057	0	live	CCDC34	L15, NY-REN-41, RAMA3, SPGF76	coiled-coil domain containing 34	coiled-coil domain-containing protein 34|NY-REN-41 antigen|renal carcinoma antigen NY-REN-41	11p14.1	11	NC_000011.10	27338512	27363215	minus	6	612324	
9606	Homo sapiens	79714	0	live	CCDC51	MITOK	coiled-coil domain containing 51	mitochondrial potassium channel|coiled-coil domain-containing protein 51	3p21.31	3	NC_000003.12	48432173	48446652	minus	6	618585	
9606	Homo sapiens	284001	0	live	CCDC57		coiled-coil domain containing 57	coiled-coil domain-containing protein 57	17q25.3	17	NC_000017.11	82101470	82212842	minus	27		
9606	Homo sapiens	29080	0	live	CCDC59	BR22, HSPC128, TAP26	coiled-coil domain containing 59	thyroid transcription factor 1-associated protein 26|TTF-1-associated protein 26|TTF-1-associated protein BR2|coiled-coil domain-containing protein 59	12q21.31	12	NC_000012.12	82352303	82358805	minus	5	619280	
9606	Homo sapiens	91409	0	live	CCDC74B		coiled-coil domain containing 74B	coiled-coil domain-containing protein 74B	2q21.1	2	NC_000002.12	130139287	130145112	minus	9		
9606	Homo sapiens	83987	0	live	CCDC8	3M3, PPP1R20, p90	coiled-coil domain containing 8	coiled-coil domain-containing protein 8|protein phosphatase 1, regulatory subunit 20	19q13.32	19	NC_000019.10	46410329	46413564	minus	1	614145	
9606	Homo sapiens	257236	0	live	CCDC96		coiled-coil domain containing 96	coiled-coil domain-containing protein 96	4p16.1	4	NC_000004.12	7040849	7043001	minus	1	619347	
9606	Homo sapiens	90324	0	live	CCDC97		coiled-coil domain containing 97	coiled-coil domain-containing protein 97	19q13.2	19	NC_000019.10	41310172	41324873	plus	6		
9606	Homo sapiens	388115	0	live	CCDC9B	C15orf52	coiled-coil domain containing 9B	coiled-coil domain-containing protein 9B|uncharacterized protein C15orf52	15q15.1	15	NC_000015.10	40331452	40340939	minus	11		
9606	Homo sapiens	54535	0	live	CCHCR1	C6orf18, HCR, SBP, pg8	coiled-coil alpha-helical rod protein 1	coiled-coil alpha-helical rod protein 1|HCR (a-helix coiled-coil rod homologue)|StAR-binding protein|alpha-helical coiled-coil rod protein|putative gene 8 protein	6p21.33	6	NC_000006.12	31142439	31158197	minus	19	605310	
9606	Homo sapiens	881	0	live	CCIN	BTBD20, KBTBD14	calicin	calicin|testis tissue sperm-binding protein Li 65n	9p13.3	9	NC_000009.12	36169388	36171334	plus	1	603960	
9606	Homo sapiens	10850	0	live	CCL27	ALP, CTACK, CTAK, ESKINE, ILC, PESKY, SCYA27	C-C motif chemokine ligand 27	C-C motif chemokine 27|CC chemokine ILC|IL-11 R-alpha-locus chemokine|IL-11 Ralpha-locus chemokine|chemokine (C-C motif) ligand 27|cutaneous T-cell attracting chemokine|skinkine|small inducible cytokine subfamily A (Cys-Cys), member 27|small-inducible cytokine A27	9p13.3	9	NC_000009.12	34661890	34662657	minus	3	604833	
9606	Homo sapiens	6354	0	live	CCL7	FIC, MARC, MCP-3, MCP3, NC28, SCYA6, SCYA7	C-C motif chemokine ligand 7	C-C motif chemokine 7|chemokine (C-C motif) ligand 7|monocyte chemoattractant protein 3|monocyte chemotactic protein 3|small inducible cytokine A7 (monocyte chemotactic protein 3)|small-inducible cytokine A7	17q12	17	NC_000017.11	34270221	34272242	plus	3	158106	
9606	Homo sapiens	6355	0	live	CCL8	HC14, MCP-2, MCP2, SCYA10, SCYA8	C-C motif chemokine ligand 8	C-C motif chemokine 8|chemokine (C-C motif) ligand 8|monocyte chemoattractant protein 2|monocyte chemotactic protein 2|small inducible cytokine subfamily A (Cys-Cys), member 8 (monocyte chemotactic protein 2)|small-inducible cytokine A8	17q12	17	NC_000017.11	34319435	34321402	plus	3	602283	
9606	Homo sapiens	57820	0	live	CCNB1IP1	C14orf18, HEI10	cyclin B1 interacting protein 1	E3 ubiquitin-protein ligase CCNB1IP1|RING-type E3 ubiquitin transferase CCNB1IP1|cyclin B1 interacting protein 1, E3 ubiquitin protein ligase|epididymis secretory sperm binding protein|human enhancer of invasion 10	14q11.2	14	NC_000014.9	20311370	20333279	minus	8	608249	
9606	Homo sapiens	9133	0	live	CCNB2	HsT17299	cyclin B2	G2/mitotic-specific cyclin-B2	15q22.2	15	NC_000015.10	59105146	59125045	plus	9	602755	
9606	Homo sapiens	902	0	live	CCNH	CAK, CycH, p34, p37	cyclin H	cyclin-H|CAK complex subunit|CDK-activating kinase complex subunit|MO15-associated protein|cyclin-dependent kinase-activating kinase complex subunit	5q14.3	5	NC_000005.10	87311471	87412930	minus	11	601953	
9606	Homo sapiens	8812	0	live	CCNK	CPR4, IDDHDF	cyclin K	cyclin-K	14q32.2	14	NC_000014.9	99481409	99512440	plus	12	603544	
9606	Homo sapiens	81669	0	live	CCNL2	ANIA-6B, CCNM, CCNS, HCLA-ISO, HLA-ISO, PCEE, SB138	cyclin L2	cyclin-L2|cyclin M|cyclin S|paneth cell-enhanced expression protein	1p36.33	1	NC_000001.11	1385711	1399335	minus	16	613482	
9606	Homo sapiens	92002	0	live	CCNQ	CycM, FAM58A	cyclin Q	cyclin-Q|CDK10-activating cyclin|cyclin M|cyclin-related protein FAM58A|family with sequence similarity 58 member A	Xq28	X	NC_000023.11	153587925	153599139	minus	6	300708	
9606	Homo sapiens	151195	0	live	CCNYL1		cyclin Y like 1	cyclin-Y-like protein 1	2q33.3	2	NC_000002.12	207711640	207756174	plus	10		
9606	Homo sapiens	1235	0	live	CCR6	BN-1, C-C CKR-6, CC-CKR-6, CCR-6, CD196, CKR-L3, CKRL3, CMKBR6, DCR2, DRY6, GPR29, GPRCY4, STRL22	C-C motif chemokine receptor 6	C-C chemokine receptor type 6|G protein-coupled receptor 29|LARC receptor|chemokine (C-C motif) receptor 6|chemokine (C-C) receptor 6|chemokine receptor-like 3|seven-transmembrane receptor, lymphocyte, 22	6q27	6	NC_000006.12	167111795	167139141	plus	5	601835	
9606	Homo sapiens	9973	0	live	CCS		copper chaperone for superoxide dismutase	copper chaperone for superoxide dismutase|superoxide dismutase copper chaperone	11q13.2	11	NC_000011.10	66593185	66606019	plus	8	603864	
9606	Homo sapiens	10575	0	live	CCT4	CCT-DELTA, Cctd, SRB	chaperonin containing TCP1 subunit 4	T-complex protein 1 subunit delta|TCP-1-delta|chaperonin containing TCP1, subunit 4 (delta)|chaperonin containing t-complex polypeptide 1, delta subunit|stimulator of TAR RNA-binding	2p15	2	NC_000002.12	61868085	61888671	minus	14	605142	
9606	Homo sapiens	908	0	live	CCT6A	CCT-zeta, CCT-zeta-1, CCT6, Cctz, HTR3, MoDP-2, TCP-1-zeta, TCP20, TCPZ, TTCP20	chaperonin containing TCP1 subunit 6A	T-complex protein 1 subunit zeta|T-complex protein 1, zeta subunit|acute morphine dependence related protein 2|amino acid transport defect-complementing|chaperonin containing T-complex subunit 6|chaperonin containing TCP1, subunit 6A (zeta 1)|histidine transport regulator 3	7p11.2	7	NC_000007.14	56051765	56063989	plus	14	104613	
9606	Homo sapiens	10693	0	live	CCT6B	CCT-zeta-2, CCTZ-2, Cctz2, TCP-1-zeta-2, TSA303	chaperonin containing TCP1 subunit 6B	T-complex protein 1 subunit zeta-2|chaperonin containing TCP1, subunit 6B (zeta 2)|chaperonin-containing T-complex polypeptide 1, subunit 6B|testis-specific Tcp20|testis-specific protein TSA303	17q12	17	NC_000017.11	34927861	34961460	minus	14	610730	
9606	Homo sapiens	643253	0	live	CCT6P1	CCT6-5P, CCT6AP1	chaperonin containing TCP1 subunit 6 pseudogene 1	chaperonin containing TCP1, subunit 6 (zeta) pseudogene 1|chaperonin containing TCP1, subunit 6A (zeta 1) pseudogene 1|chaperonin containing TCP1, subunit 6A pseudogene	7q11.21	7	NC_000007.14	65751105	65763675	plus	12		
9606	Homo sapiens	10574	0	live	CCT7	CCTETA, CCTH, NIP7-1, TCP1ETA	chaperonin containing TCP1 subunit 7	T-complex protein 1 subunit eta|CCT-eta|HIV-1 Nef interacting protein|TCP-1-eta|chaperonin containing t-complex polypeptide 1, eta subunit	2p13.2	2	NC_000002.12	73234308	73253005	plus	13	605140	
9606	Homo sapiens	10694	0	live	CCT8	C21orf112, Cctq, D21S246, PRED71	chaperonin containing TCP1 subunit 8	T-complex protein 1 subunit theta|CCT-theta|TCP-1-theta|chaperonin containing T-complex polypeptide 1 subunit 8|chaperonin containing TCP1, subunit 8 (theta)|renal carcinoma antigen NY-REN-15	21q21.3	21	NC_000021.9	29056326	29073648	minus	16	617786	
9606	Homo sapiens	283316	0	live	CD163L1	CD163B, M160, SCARI2, STAR, WC1	CD163 molecule like 1	scavenger receptor cysteine-rich type 1 protein M160|CD163 antigen B|CD163 antigen-like 1	12p13.31	12	NC_000012.12	7318768	7444153	minus	27	606079	
9606	Homo sapiens	57124	0	live	CD248	CD164L1, TEM1	CD248 molecule	endosialin|2610111G01Rik|CD164 sialomucin-like 1|CD248 antigen, endosialin|CD248 molecule, endosialin|tumor endothelial marker 1	11q13.2	11	NC_000011.10	66314494	66317044	minus	1	606064	
9606	Homo sapiens	940	0	live	CD28	Tp44	CD28 molecule	T-cell-specific surface glycoprotein CD28	2q33.2	2	NC_000002.12	203706482	203738912	plus	5	186760	
9606	Homo sapiens	9936	0	live	CD302	BIMLEC, CLEC13A, DCL-1, DCL1	CD302 molecule	CD302 antigen|C-type lectin domain family 13, member A|DEC205-associated C-type lectin 1|type I transmembrane C-type lectin receptor DCL-1	2q24.2	2	NC_000002.12	159768628	159798208	minus	6	612246	
9606	Homo sapiens	51293	0	live	CD320	8D6, 8D6A, TCBLR, TCII-R, TCN2R, sCD320	CD320 molecule	CD320 antigen|8D6 antigen|FDC-SM-8D6|FDC-signaling molecule 8D6|soluble CD320|transcobalamin 2 receptor|transcobalamin receptor	19p13.2	19	NC_000019.10	8302127	8308358	minus	5	606475	
9606	Homo sapiens	920	0	live	CD4	CD4mut, IMD79, Leu-3, OKT4D, T4	CD4 molecule	T-cell surface glycoprotein CD4|CD4 antigen (p55)|CD4 receptor|T-cell surface antigen T4/Leu-3	12p13.31	12	NC_000012.12	6789528	6820799	plus	11	186940	
9606	Homo sapiens	961	0	live	CD47	IAP, MER6, OA3	CD47 molecule	leukocyte surface antigen CD47|CD47 antigen (Rh-related antigen, integrin-associated signal transducer)|CD47 glycoprotein|Rh-related antigen|antigen identified by monoclonal antibody 1D8|antigenic surface determinant protein OA3|integrin associated protein|integrin-associated signal transducer	3q13.12	3	NC_000003.12	108043091	108091031	minus	13	601028	
9606	Homo sapiens	4267	0	live	CD99	HBA71, MIC2, MIC2X, MIC2Y, MSK5X	CD99 molecule (Xg blood group)	CD99 antigen|E2 antigen|MIC2 (monoclonal antibody 12E7)|T-cell surface glycoprotein E2|antigen identified by monoclonal 12E7, Y homolog|antigen identified by monoclonal antibodies 12E7, F21 and O13|cell surface antigen 12E7|cell surface antigen HBA-71|cell surface antigen O13|surface antigen MIC2	X;Y	X	NC_000023.11	2691295	2741309	plus	11	313470,450000	
9606	Homo sapiens	4267	0	live	CD99	HBA71, MIC2, MIC2X, MIC2Y, MSK5X	CD99 molecule (Xg blood group)	CD99 antigen|E2 antigen|MIC2 (monoclonal antibody 12E7)|T-cell surface glycoprotein E2|antigen identified by monoclonal 12E7, Y homolog|antigen identified by monoclonal antibodies 12E7, F21 and O13|cell surface antigen 12E7|cell surface antigen HBA-71|cell surface antigen O13|surface antigen MIC2	X;Y	Y	NC_000024.10	2691295	2741309	plus	11	313470,450000	
9606	Homo sapiens	146059	0	live	CDAN1	CDA1, CDAIA, DLT, PRO1295, CDAN1	codanin 1	codanin-1|congenital dyserythropoietic anemia, type I|discs lost homolog	15q15.2	15	NC_000015.10	42723544	42737128	minus	28	607465	
9606	Homo sapiens	8881	0	live	CDC16	ANAPC6, APC6Hs, CUT9, CDC16	cell division cycle 16	cell division cycle protein 16 homolog|anaphase-promoting complex, subunit 6|cell division cycle 16 homolog|cyclosome subunit 6	13q34	13	NC_000013.11	114234897	114272723	plus	21	603461	
9606	Homo sapiens	11135	0	live	CDC42EP1	BORG5, CEP1, MSE55	CDC42 effector protein 1	cdc42 effector protein 1|55 kDa bone marrow stromal/endothelial cell protein|CDC42 effector protein (Rho GTPase binding) 1|binder of Rho GTPases 5|serum constituent protein|serum protein MSE55	22q13.1	22	NC_000022.11	37560480	37569405	plus	3	606084	
9606	Homo sapiens	56990	0	live	CDC42SE2	SPEC2	CDC42 small effector 2	CDC42 small effector protein 2|non-kinase Cdc42 effector protein SPEC2|small effector of CDC42 protein 2	5q31.1	5	NC_000005.10	131210052	131394672	plus	15	619457	
9606	Homo sapiens	8318	0	live	CDC45	CDC45LL2, MGORS7, PORC-PI-1, CDC45	cell division cycle 45	cell division control protein 45 homolog|CDC45 cell division cycle 45 homolog|CDC45 cell division cycle 45-like|CDC45-related protein|cell division cycle 45 homolog|cell division cycle 45-like 2|human CDC45	22q11.21	22	NC_000022.11	19479466	19520612	plus	21	603465	
9606	Homo sapiens	83461	0	live	CDCA3	GRCC8, TOME-1, TOME1	cell division cycle associated 3	cell division cycle-associated protein 3|gene-rich cluster protein C8|trigger of mitotic entry protein 1	12p13.31	12	NC_000012.12	6844798	6851286	minus	7	607749	
9606	Homo sapiens	55143	0	live	CDCA8	BOR, BOREALIN, DasraB, MESRGP	cell division cycle associated 8	borealin|Dasra B|cell division cycle-associated protein 8|dasra-B|hDasra-B|pluripotent embryonic stem cell-related gene 3 protein	1p34.3	1	NC_000001.11	37692516	37709719	plus	11	609977	
9606	Homo sapiens	1016	0	live	CDH18	CDH14, CDH14L, CDH24	cadherin 18	cadherin-18|cadherin 18, type 2|cadherin-14|cadherin-like 24|ey-cadherin	5p14.3	5	NC_000005.10	19471296	20575713	minus	23	603019	
